Employee_ID,Gender_Male,Age_At_Hire,Has_Family_Responsibility,Level_Code,Classification_Code,Position_Code,Department_Code,Management_Area_Code,Education_Level_Ordinal,Position_Hierarchy_Level,Is_Gas_Station_Role,Is_Technical_Role,Is_Sales_Role,Is_Driver_Role,Base_Salary,Hourly_Rate,Salary_Growth_Percent,Salary_Level,Is_Fixed_Employee,Is_Variable_Employee,Shift_Code,Schedule_Code,Is_In_Person_Work,Is_Remote_Work,Is_Hybrid_Work,Uses_Timecard,On_Payroll,SS_Deduction,Eligible_For_Incentive,Eligible_For_Subsidy,Subject_To_Evaluation,Tenure_Days,Hire_Month,Hire_Year,Hire_Quarter,Hire_Day_Of_Week,Days_Since_Last_Raise,Non_Termination_Actions_Count,Promotion_Count,Transfer_Count,Salary_Adjustment_Count,Disciplinary_Action_Count,Absence_Count,Total_Absence_Days,Awards_Count,Salary_Deduction_Percentage,Total_Overtime_Hours,Total_Overtime_Earnings,Works_Overtime,Promotion_Rate_Per_Year,Absence_Days_Per_Year,Awards_Rate_Per_Year,Has_Supervisor,Supervisor_ID,Direct_Reports_Count,High_Absence_Flag,Career_Stagnation_Flag,Long_Time_No_Raise_Flag,Below_Market_Salary_Flag,High_Deduction_Flag,Has_Left
EMP584,1,14,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5695,11,2004,4,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP589,1,33,0,6,506,221,4,12,0,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,8001,8,2003,3,2,528,1,0,0,1,0,0,0,0,7.66567247702259,0.00,0.00,0,0,0,0,1,9170,0,0,0,0,0,0,0
EMP590,1,13,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4825,9,2003,3,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP598,1,46,0,2,19,69,19,0,0,1,1,0,0,1,22000.00,115.4008,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,6745,11,2003,4,4,NULL,0,0,0,0,0,0,0,0,3.84104724085158,0.00,0.00,0,0,0,0,1,7916,0,0,0,1,0,0,1
EMP635,1,14,0,2,19,999,19,0,0,0,0,1,1,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4414,6,2004,2,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP648,1,14,0,2,16,999,16,0,0,0,1,0,0,0,17000.00,89.1733,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4814,9,2004,3,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP660,1,14,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4032,11,2004,4,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP663,1,14,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3870,11,2004,4,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP666,1,64,0,1,503,215,135,0,9,9,0,0,0,0,2000000.00,10490.9778,0.00,1,1,0,1,4,1,0,0,0,1,0,0,0,1,7567,11,2004,4,2,NULL,0,0,0,0,0,0,0,0,25.4824351413938,0.00,0.00,0,0,0,0,1,102,15,0,0,0,0,0,0
EMP670,1,45,0,5,494,75,111,25,2,0,0,0,0,0,27500.00,144.2509,10.00,1000,1,0,3,4,1,0,0,0,1,0,0,0,1,7567,11,2004,4,2,NULL,0,0,0,0,0,0,0,0,7.11637259907743,0.00,0.00,0,0,0,0,1,666,0,0,0,0,0,0,0
EMP671,1,40,0,1,503,67,135,0,0,1,0,0,0,1,40000.00,209.8196,27.59,1002,1,0,1,4,1,0,0,0,1,0,0,0,1,4129,4,2014,2,3,598,1,0,0,1,0,0,0,0,13.3090875108009,0.00,0.00,0,0,0,0,1,666,0,0,0,0,0,0,0
EMP676,0,34,0,2,19,999,19,0,0,0,0,1,1,0,14546.35,76.3027,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4591,11,2004,4,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP678,1,31,0,2,19,999,19,0,0,0,0,1,1,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5681,11,2004,4,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP680,1,39,1,2,491,1121,137,0,7,9,0,0,0,0,500000.00,2622.7444,30.46,1012,1,0,1,4,1,0,0,0,1,0,0,0,1,7552,11,2004,4,3,312,1,1,0,0,0,0,0,0,23.3895416415145,0.00,0.00,0,0,0,0,1,102,3,0,0,0,0,0,0
EMP681,0,35,0,1,503,36,135,0,4,1,0,0,0,0,105000.00,550.7763,45.45,1007,1,0,1,4,1,0,0,0,1,0,0,0,1,7552,11,2004,4,3,1006,1,0,0,1,0,0,0,0,24.3297534408752,0.00,0.00,0,0,0,0,1,666,1,0,0,0,0,0,0
EMP682,1,14,0,2,0,999,0,0,0,0,0,0,0,0,80000.00,419.6391,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5160,11,2004,4,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,102,0,0,0,1,0,0,1
EMP689,1,25,0,1,420,67,89,0,4,1,0,0,0,1,31350.00,164.4461,10.00,1002,1,0,1,4,1,0,0,0,1,0,0,0,1,7548,11,2004,4,7,NULL,0,0,0,0,0,0,0,0,24.3899572818347,0.00,0.00,0,0,0,0,1,102,0,0,0,0,0,0,0
EMP691,1,35,0,7,455,201,4,0,4,0,0,0,0,1,24990.00,131.0848,3.47,1001,1,0,1,4,1,0,0,0,1,0,0,0,1,7537,12,2004,4,4,528,1,0,0,1,0,0,0,0,5.64942947197626,0.00,0.00,0,0,0,0,1,10418,0,0,0,0,0,0,0
EMP692,1,14,0,2,16,999,16,0,0,0,1,0,0,0,18000.00,94.4188,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5340,12,2004,4,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP718,1,15,0,2,16,999,16,0,0,0,1,0,0,0,18000.00,94.4188,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4695,1,2005,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP719,1,29,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,7506,1,2005,1,7,528,1,0,0,1,0,9,243,0,5.03878732171639,0.00,0.00,0,0,0,0,1,9170,0,0,0,0,0,0,0
EMP721,1,38,0,5,509,1058,150,14,4,2,1,1,0,0,42000.00,220.3105,26.98,1004,0,1,3,4,1,0,0,0,1,0,0,0,1,7506,1,2005,1,7,522,2,0,2,0,0,1,18,0,12.7416139523144,0.00,0.00,0,0,0,0,1,8187,0,0,0,0,0,0,0
EMP722,1,40,0,5,509,63,150,14,4,1,1,1,0,0,27000.00,141.6282,8.04,1002,0,1,3,4,1,0,0,0,1,0,0,0,1,7506,1,2005,1,7,522,2,0,2,0,0,1,14,0,5.94814225550456,0.00,0.00,0,0,0,0,1,8187,0,0,0,0,0,0,0
EMP723,1,15,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4784,1,2005,1,7,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP725,1,22,0,2,31,999,31,0,0,0,0,0,0,0,31500.00,165.2329,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,6120,1,2005,1,2,NULL,0,0,0,0,0,0,0,0,0.500015931322345,0.00,0.00,0,0,0,0,1,6863,0,0,0,1,0,0,1
EMP727,1,31,1,4,441,34,139,21,1,1,0,0,0,0,50000.00,262.2744,13.37,1006,0,1,3,4,1,0,0,0,1,0,0,0,1,7490,1,2005,1,2,NULL,0,0,0,0,0,0,0,1,12.98751751199,0.00,0.00,0,0,0,0,1,6861,0,0,0,0,0,0,0
EMP728,0,34,0,4,470,1005,40,10,4,3,0,0,0,0,45000.00,236.047,38.46,1005,1,0,1,4,1,0,0,0,1,0,0,0,1,7490,1,2005,1,2,NULL,1,0,0,0,0,0,0,1,8.53403735722649,0.00,0.00,0,0,0,0,1,11067,2,0,0,0,0,0,0
EMP734,1,15,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3889,1,2005,1,7,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP739,1,15,0,2,16,999,16,0,0,0,1,0,0,0,18000.00,94.4188,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5016,2,2005,1,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP750,1,21,1,2,9,999,9,0,0,0,0,1,0,0,130000.00,681.9136,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5188,2,2005,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,9176,0,0,0,1,0,0,1
EMP752,1,37,0,2,19,213,19,0,0,0,0,1,0,0,27500.00,144.2509,10.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,6732,2,2005,1,4,NULL,0,0,0,0,0,0,0,0,5.06804874022627,0.00,0.00,0,0,0,0,1,8622,0,0,0,1,0,0,1
EMP755,0,15,0,2,9,999,9,0,0,0,0,1,0,0,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4416,3,2005,1,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,9176,0,0,0,1,0,0,1
EMP759,1,38,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,7446,3,2005,1,4,528,3,0,2,1,0,6,89,0,4.9264366814617,0.00,0.00,0,0,0,0,1,956,0,0,0,0,0,0,0
EMP766,1,15,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4911,3,2005,1,7,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP767,0,40,0,5,494,75,111,25,2,0,0,0,0,0,24990.00,131.0848,3.47,1000,1,0,1,4,1,0,0,0,1,0,0,0,1,7432,3,2005,1,4,528,1,0,0,1,0,0,0,0,7.45825931770395,0.00,0.00,0,0,0,0,1,10861,0,0,0,0,0,0,0
EMP774,1,15,0,2,16,999,16,0,0,0,1,0,0,0,18000.00,94.4188,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5261,4,2005,2,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP785,1,15,0,2,16,999,16,0,0,0,1,0,0,0,11292.00,59.2321,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3637,4,2005,2,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP787,1,15,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3960,4,2005,2,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP788,1,15,0,2,16,999,16,0,0,0,1,0,0,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4855,4,2005,2,7,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP790,1,40,1,2,118,274,137,0,9,0,0,0,0,0,1042500.00,5468.4222,22.64,1012,1,0,1,1,1,0,0,0,1,0,0,0,1,7093,4,2005,2,6,NULL,0,0,0,0,0,0,0,0,26.9361311025142,0.00,0.00,0,0,0,0,1,102,0,0,0,1,0,0,1
EMP795,1,44,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,7397,4,2005,2,4,528,1,0,0,1,0,0,0,0,6.19839976927705,0.00,0.00,0,0,0,0,1,9170,0,0,0,0,0,0,0
EMP797,0,29,0,5,494,75,111,25,0,0,0,0,0,0,24990.00,131.0848,3.47,1000,1,0,3,4,1,0,0,0,1,0,0,0,1,7386,5,2005,2,1,528,1,0,0,1,0,0,0,0,7.66777553755102,0.00,0.00,0,0,0,0,1,10861,0,0,0,0,0,0,0
EMP799,1,15,0,2,16,999,16,0,0,0,1,0,0,0,17000.00,89.1733,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4979,5,2005,2,1,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP808,0,26,1,2,3,18,34,0,0,3,0,0,0,0,31000.00,162.6102,8.77,1,1,0,1,1,1,0,0,0,1,0,0,0,0,6574,6,2005,2,5,227,1,0,0,1,0,0,0,0,3.81395227873156,0.00,0.00,0,0,0,0,1,1874,0,0,0,0,0,0,1
EMP825,1,15,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4585,8,2005,3,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP831,1,15,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4738,8,2005,3,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP840,1,44,0,2,16,158,16,0,0,4,1,0,0,0,30800.00,161.5611,28.33,1,1,0,1,1,1,0,0,0,1,0,0,0,0,6577,9,2005,3,5,122,1,0,0,1,0,0,0,0,2.88480375527092,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP851,1,35,0,2,16,148,16,0,0,4,1,0,0,0,25000.00,131.1372,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,6170,10,2005,4,7,NULL,0,0,0,0,0,0,0,0,2.42858497075555,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP859,1,28,0,5,508,1058,150,14,3,2,1,1,0,0,42000.00,220.3105,26.98,1004,0,1,3,4,1,0,0,0,1,0,0,0,1,5824,8,2009,3,2,522,2,0,2,0,0,0,0,0,11.1839534006405,0.00,0.00,0,0,0,0,1,8624,0,0,0,0,0,0,0
EMP863,0,34,0,4,485,167,140,18,7,7,0,0,0,0,194250.00,1018.9362,25.32,1009,1,0,1,4,1,0,0,0,1,0,0,0,1,7222,10,2005,4,4,1006,1,0,0,1,0,1,0.625,1,23.8083806213968,0.00,0.00,0,0,0,0,1,11350,6,0,0,0,0,0,0
EMP865,1,58,1,2,19,999,19,0,0,0,0,1,1,0,39900.00,209.295,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3927,10,2005,4,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP869,1,15,0,2,16,999,16,0,0,0,1,0,0,0,17000.00,89.1733,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4986,10,2005,4,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP871,1,25,0,6,506,158,4,12,0,4,1,0,0,0,30800.00,161.5611,28.33,1004,0,1,4,3,1,0,0,0,1,0,0,0,1,7222,10,2005,4,4,808,1,0,0,1,0,0,0,0,8.89570243571317,0.00,0.00,0,0,0,0,1,9170,0,0,0,0,0,0,0
EMP873,1,15,0,2,16,999,16,0,0,0,1,0,0,0,18000.00,94.4188,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5043,10,2005,4,1,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP874,1,15,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4487,10,2005,4,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP889,0,18,0,2,31,107,143,0,0,5,0,1,0,0,60000.00,314.7293,26.98,1,1,0,1,1,1,0,0,0,1,0,0,0,1,6838,11,2005,4,3,75,1,1,0,0,0,0,0,0,15.8791859433678,0.00,0.00,0,0.0533781823938898,0,0,1,6863,0,0,0,0,0,0,1
EMP892,1,15,0,2,16,999,16,0,0,0,1,0,0,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4583,11,2005,4,7,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP905,0,29,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,7157,12,2005,4,6,528,1,0,0,1,0,0,0,0,12.5923777658119,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP915,1,16,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4518,1,2006,1,1,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP928,1,19,0,2,19,999,19,0,0,0,0,1,1,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2359,5,2009,2,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP938,1,32,0,2,9,85,9,0,0,5,0,0,0,0,45000.00,236.047,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,6234,3,2006,1,5,NULL,0,0,0,0,0,0,0,0,10.044947823323,0.00,0.00,0,0,0,0,1,8785,0,0,0,1,0,0,1
EMP942,1,45,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,7067,3,2006,1,5,528,1,0,0,1,0,1,10,0,13.2070900623802,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP945,1,36,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,4,3,1,0,0,0,1,0,0,0,1,7063,3,2006,1,2,528,2,0,1,1,0,1,18,0,5.92470633129683,0.00,0.00,0,0,0,0,1,10666,0,0,0,0,0,0,0
EMP946,1,16,0,2,31,999,31,0,0,0,0,0,0,0,22000.00,115.4008,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4323,3,2006,1,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,6863,0,0,0,1,0,0,1
EMP948,0,31,0,2,14,999,14,0,0,0,0,0,0,0,45000.00,236.047,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3374,3,2006,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,138,0,0,0,1,0,0,1
EMP950,1,16,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3969,3,2006,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP954,1,16,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4514,4,2006,2,7,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP956,1,20,0,4,454,246,4,12,4,5,0,0,1,0,42000.00,220.3105,68.00,1007,0,1,2,3,1,0,0,0,1,0,0,0,1,7051,4,2006,2,7,NULL,1,0,1,0,0,0,0,0,20.6885925201206,0.00,0.00,0,0,0,0,1,7585,185,0,0,0,0,0,0
EMP963,1,16,0,2,16,999,16,0,0,0,1,0,0,0,17000.00,89.1733,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4651,4,2006,2,1,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP984,1,44,1,2,16,999,16,0,0,0,1,0,0,0,56000.00,293.7474,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4226,7,2006,3,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP986,1,16,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4426,7,2006,3,1,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP987,1,16,0,2,16,999,16,0,0,0,1,0,0,0,15750.00,82.6164,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3628,7,2006,3,1,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP990,1,21,0,6,506,283,4,12,0,2,0,0,1,0,24990.00,131.0848,3.47,1,1,0,4,3,1,0,0,0,1,0,0,0,1,6959,7,2006,3,1,528,3,0,2,1,0,0,0,0,11.13320455923,0.00,0.00,0,0,0,0,1,10666,0,0,0,0,0,0,0
EMP991,1,31,0,6,506,148,4,12,6,4,1,0,0,0,27500.00,144.2509,10.00,1005,0,1,4,3,1,0,0,0,1,0,0,0,1,6936,7,2006,3,3,NULL,1,0,1,0,0,0,0,0,15.4166655019758,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP994,1,16,0,2,16,999,16,0,0,0,1,0,0,0,11292.00,59.2321,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3198,7,2006,3,7,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP997,0,38,0,5,474,144,40,0,7,4,0,0,0,0,57750.00,302.927,5.00,1005,1,0,1,4,1,0,0,0,1,0,0,0,1,6928,8,2006,3,4,NULL,0,0,0,0,0,0,0,0,14.0935338448302,0.00,0.00,0,0,0,0,1,10946,0,0,0,0,0,0,0
EMP1001,1,32,0,2,141,125,118,0,9,0,1,0,0,0,100000.00,524.55,0.00,1,1,0,1,1,1,0,0,0,1,0,1,0,0,6913,8,2006,3,5,NULL,0,0,0,0,0,0,0,0,22.3712231400298,0.00,0.00,0,0,0,0,1,790,0,0,0,1,0,0,0
EMP1002,1,23,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2717,1,2013,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP1003,1,50,0,2,19,999,19,0,0,0,0,1,1,0,25000.00,131.1372,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2834,1,2013,1,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP1006,1,47,0,6,506,227,4,12,3,0,1,0,0,0,24990.00,131.0848,3.47,1001,1,0,4,3,1,0,0,0,1,0,0,0,1,6898,9,2006,3,6,528,1,0,0,1,0,0,0,0,5.25016661067915,0.00,0.00,0,0,0,0,1,9170,0,0,0,0,0,0,0
EMP1020,1,42,0,6,506,158,4,12,2,4,1,0,0,0,30800.00,161.5611,28.33,1004,0,1,4,3,1,0,0,0,1,0,0,0,1,6866,10,2006,4,3,808,1,0,0,1,0,0,0,0,5.66929708663407,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP1023,1,16,0,2,16,999,16,0,0,0,1,0,0,0,17000.00,89.1733,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4001,10,2006,4,1,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP1030,1,16,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4797,10,2006,4,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP1032,1,16,0,2,16,999,16,0,0,0,1,0,0,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5002,10,2006,4,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP1033,1,16,0,2,19,999,19,0,0,0,0,1,1,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4266,10,2006,4,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,1,0,0,1
EMP1038,1,16,0,2,16,999,16,0,0,0,1,0,0,0,14546.35,76.3027,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3885,10,2006,4,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP1042,1,26,0,2,16,148,16,0,0,4,1,0,0,0,25000.00,131.1372,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5590,6,2007,2,2,NULL,1,0,1,0,0,0,0,0,6.6662525737697,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP1044,1,33,0,2,16,148,16,0,0,4,1,0,0,0,25000.00,131.1372,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5821,10,2006,4,2,NULL,0,0,0,0,0,0,0,0,7.22443080417475,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP1046,1,16,0,2,16,999,16,0,0,0,1,0,0,0,17000.00,89.1733,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4177,11,2006,4,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP1057,1,16,0,2,16,999,16,0,0,0,1,0,0,0,12872.88,67.5245,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,3469,11,2006,4,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP1059,0,16,0,2,16,999,16,0,0,0,1,0,0,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4172,12,2006,4,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
